StudentID,FirstName,LastName,DateOfBirth,Major,Address,Phone
20258183,عبد الغفور,الحكير,2003-11-27,كلية الزراعة,البيضاء,0924257497
20258184,ساهد,آل صفوان,1999-05-17,كلية الصيدلة,طرابلس,0926318055
20258185,ريما,المغاولة,1999-11-14,كلية الصيدلة,البيضاء,0911705373
20258186,حافظ,آل خضير,2003-06-07,كلية الزراعة,بنغازي,0921891340
20258187,منيع,الدباغ,1999-08-07,كلية الزراعة,القبة,0911385099
20258188,همام,آل عطفة,2000-04-07,كلية الهندسة,بنغازي,0922075646
20258189,جود,آل العسكري,2007-08-16,كلية الصيدلة,القبة,0911912570
20258190,حسيب,آل بن لافي,2005-12-30,كلية التربية,المرج,0911096563
20258191,قنوع,آل خضير,1999-07-24,كلية الهندسة,القبة,0924899826
20258192,صدر الدّين,المهيدب,2002-01-15,كلية الهندسة,المرج,0929662164
20258193,لوجين,شربتلي,2001-06-19,كلية التربية,القبة,0927533734
20258194,غالب,آل مقطة,1999-09-16,كلية التربية,المرج,0929311857
20258195,صدر الدّين,الحجار,2003-02-28,كلية التربية,البيضاء,0918705571
20258196,دانة,آل عواض,2007-07-22,كلية الصيدلة,بنغازي,0919380821
20258197,شيّق,آل خضير,2006-08-30,كلية الصيدلة,القبة,0926357158
20258198,مُرسي,آل معيض,2001-10-13,كلية التربية,بنغازي,0913934081
20258199,قبس,أبو داوود,2003-12-19,كلية الزراعة,طرابلس,0923520029
20258200,فاتح,حنبولي,2005-08-14,كلية التربية,المرج,0921286479
20258201,طلال,آل صفوان,2007-05-11,كلية الصيدلة,طرابلس,0929482291
20258202,سفيان,فصيل,2000-04-27,كلية الصيدلة,بنغازي,0928547820
20258203,جوانا,آل سلطان,2004-01-24,كلية الزراعة,القبة,0916840609
20258204,ساجي,بن لادن,2004-01-12,كلية التربية,القبة,0922433044
20258205,مكرّم,الراشد,1999-11-15,كلية الصيدلة,البيضاء,0918076791
20258206,صابر,العجلان,2000-08-20,كلية الزراعة,البيضاء,0928942048
20258207,غوى,بن لادن,2003-10-04,كلية الزراعة,القبة,0923940219
20258208,صادح,آل عواض,2004-09-26,كلية الصيدلة,القبة,0924665777
20258209,ريما,الجابر,2006-08-24,كلية الزراعة,بنغازي,0925076943
20258210,شهاب,الجابر,2005-10-02,كلية الزراعة,طرابلس,0912490741
20258211,شافع,مهنا,2007-10-10,كلية الصيدلة,القبة,0918262778
20258212,يسار,آل سعود,2002-10-10,كلية الصيدلة,المرج,0915981186
20258213,علم الدّين,المغاولة,2002-12-10,كلية الزراعة,البيضاء,0919595236
20258214,عزمي,المغاولة,2005-11-15,كلية الزراعة,المرج,0926999933
20258215,كايد,آل قصير,2001-10-07,كلية الهندسة,القبة,0912869900
20258216,فرحان,آل سلطان,2005-07-30,كلية الصيدلة,القبة,0926214481
20258217,عبدالرّحمن,الجفالي,2007-03-23,كلية التربية,المرج,0926691187
20258218,عبد الشّكور,آل عطفة,1999-06-08,كلية التربية,بنغازي,0917680139
20258219,وليف,آل بن ظافر,2000-06-17,كلية الهندسة,المرج,0921202526
20258220,فخر الدّين,المهيدب,2007-01-12,كلية الصيدلة,طرابلس,0929068133
20258221,عرفان,الجابر,2005-04-02,كلية الهندسة,القبة,0923294815
20258222,عبد الخالق,آل مقطة,2003-05-26,كلية الزراعة,طرابلس,0928368939
20258223,شافع,الحكير,2005-11-21,كلية الصيدلة,القبة,0919704865
20258224,بنان,مهنا,2001-11-19,كلية الزراعة,البيضاء,0911772347
20258225,معين,الجابر,2001-08-07,كلية الزراعة,بنغازي,0924584491
20258226,صبري,آل جعفر,2002-04-25,كلية التربية,بنغازي,0926886243
20258227,بهجة,آل حسين,2006-08-05,كلية الزراعة,القبة,0926104213
20258228,كاظم,الراشد,2005-08-22,كلية الصيدلة,المرج,0916608286
20258229,ميار,العليان,2005-04-20,كلية الصيدلة,القبة,0917797499
20258230,همام,آل حسين,2007-11-02,كلية الزراعة,بنغازي,0928845130
20258231,فاروق,مهنا,2007-04-30,كلية الهندسة,المرج,0911387697
20258232,حميد,بن لادن,2005-07-17,كلية الهندسة,المرج,0912335236
20258233,نور,شربتلي,2006-01-30,كلية الزراعة,طرابلس,0918369585
20258234,مشرق,آل سلطان,2005-06-11,كلية الزراعة,بنغازي,0915606745
20258235,ريان,آل سلطان,2007-01-01,كلية الهندسة,بنغازي,0916049100
20258236,عبد التّواب,آل حسين,2005-02-27,كلية الزراعة,طرابلس,0919292811
20258237,أفنان,بن لادن,2006-12-15,كلية الصيدلة,البيضاء,0918086131
20258238,يحيى,شربتلي,2007-03-08,كلية الزراعة,طرابلس,0916297304
20258239,وفائي,آل عايض,2007-03-12,كلية الهندسة,طرابلس,0917577282
20258240,عاكف,آل سعود,2006-06-01,كلية الزراعة,بنغازي,0912122577
20258241,فراس,آل حسين,2003-02-13,كلية التربية,بنغازي,0923120512
20258242,محمّد,آل سعود,2004-08-20,كلية الهندسة,البيضاء,0925562823
20258243,خافق,المغاولة,2005-02-06,كلية الزراعة,المرج,0915995116
20258244,نصر الدّين,الدباغ,2007-12-13,كلية الزراعة,المرج,0914098164
20258245,بنان,آل خضير,2001-01-26,كلية الصيدلة,المرج,0917828025
20258246,هيكل,المغاولة,2006-01-10,كلية الهندسة,طرابلس,0917253574
20258247,هيثم,آل عواض,2002-12-15,كلية الزراعة,البيضاء,0929162259
20258248,إخلاص,آل علي,2000-01-13,كلية الزراعة,طرابلس,0913744357
20258249,يانع,الراشد,2004-11-28,كلية الزراعة,بنغازي,0922292156
20258250,يافع,آل محمد بن علي بن جماز,2002-10-04,كلية الصيدلة,القبة,0928860956
20258251,كاشف,بقشان,1999-12-13,كلية الزراعة,القبة,0921661036
20258252,أسرار,حنبولي,2000-06-15,كلية التربية,بنغازي,0921116770
20258253,نصور,آل عطفة,2006-05-12,كلية الصيدلة,بنغازي,0919765523
20258254,راشد,الجفالي,2006-12-30,كلية الزراعة,المرج,0924560442
20258255,فلاح,حجار,2004-08-13,كلية الهندسة,البيضاء,0918615458
20258256,نصور,العجلان,2008-02-15,كلية الهندسة,القبة,0926620799
20258257,كرم,آل صفوان,2006-12-02,كلية التربية,بنغازي,0928805074
20258258,ريناد,آل عايض,2008-03-22,كلية الصيدلة,طرابلس,0922000234
20258259,نصري,آل معيض,2000-04-30,كلية التربية,القبة,0928446287
20258260,طاهر,آل عطفة,1999-12-11,كلية الزراعة,البيضاء,0921035457
20258261,مصطفى,العليان,2007-11-22,كلية الصيدلة,القبة,0914700061
20258262,مزهر,آل الشيخ,2004-03-09,كلية الهندسة,بنغازي,0915783258
20258263,شهد,الحكير,2005-03-12,كلية الزراعة,البيضاء,0923401929
20258264,عبد الرّزاق,آل بن لافي,2003-06-16,كلية الزراعة,القبة,0919177799
20258265,غزوان,كانو,2005-06-08,كلية الزراعة,طرابلس,0912987572
20258266,صقر,الراشد,2007-04-05,كلية الهندسة,بنغازي,0924894153
20258267,فردوس,آل عواض,2006-03-04,كلية الهندسة,البيضاء,0928587246
20258268,عالم,آل مقطة,2008-03-25,كلية الزراعة,القبة,0915707025
20258269,ذيب,الراشد,1999-10-22,كلية التربية,طرابلس,0926582877
20258270,معين,شربتلي,2003-04-23,كلية الهندسة,المرج,0926486160
20258271,موفّق,مهنا,2005-01-03,كلية الزراعة,طرابلس,0928117264
20258272,سجا,آل عواض,2001-06-05,كلية الزراعة,القبة,0922819881
20258273,خالدي,آل قصير,2005-11-02,كلية الصيدلة,طرابلس,0924023593
20258274,نبيل,أبا الخيل,2006-12-27,كلية الهندسة,البيضاء,0916031982
20258275,لورا,آل جعفر,2003-08-12,كلية الزراعة,البيضاء,0925225177
20258276,عمرو,مهنا,2000-10-05,كلية الهندسة,بنغازي,0924662649
20258277,عبد المجيد,حنبولي,2000-09-05,كلية الزراعة,القبة,0914062709
20258278,أسيل,آل رفيع,2002-12-29,كلية الهندسة,بنغازي,0911282206
20258279,غزوان,بن لادن,2005-11-19,كلية الزراعة,البيضاء,0922082614
20258280,عزيز,الجفالي,2000-05-31,كلية الهندسة,طرابلس,0911237439
20258281,هند,الدباغ,2006-08-23,كلية الزراعة,القبة,0918593657
20258282,سعود,آل عواض,2007-09-05,كلية التربية,البيضاء,0927550525
20258283,حمّاد,العليان,2007-03-31,كلية الصيدلة,المرج,0913203774
20258284,مازن,آل عواض,1999-05-01,كلية الصيدلة,بنغازي,0923775119
20258285,شعبان,فصيل,2005-03-25,كلية الهندسة,البيضاء,0921757705
20258286,وريد,آل رفيع,2002-03-17,كلية الصيدلة,القبة,0928602633
20258287,صلاح الدّين,حنبولي,2003-08-21,كلية التربية,القبة,0921235273
20258288,ساهد,الخرافي,2003-06-01,كلية الهندسة,طرابلس,0912055495
20258289,خاشعة,بن لادن,2000-09-21,كلية الزراعة,القبة,0914380071
20258290,شكيب,الشايع,2006-11-10,كلية الصيدلة,طرابلس,0926560537
20258291,نجم الدّين,الراشد,2005-04-22,كلية التربية,طرابلس,0923584253
20258292,ريفال,أبو داوود,1999-09-29,كلية الزراعة,بنغازي,0921862318
20258293,ظهير,آل بن لافي,2003-07-18,كلية الزراعة,القبة,0915200184
20258294,صعب,حجار,2008-02-04,كلية الهندسة,القبة,0922917877
20258295,مهنّد,الشايع,2003-10-01,كلية الزراعة,القبة,0912131580
20258296,هيام,المشاولة,2005-02-19,كلية الزراعة,طرابلس,0928968470
20258297,هند,آل سعود,2003-02-25,كلية الزراعة,بنغازي,0929051559
20258298,حلا,آل الشيخ,2004-09-12,كلية الصيدلة,طرابلس,0913234360
20258299,بهاء,الشايع,2001-01-12,كلية الصيدلة,المرج,0923598117
20258300,حيدر,الجابر,2000-05-02,كلية الصيدلة,المرج,0912003677
20258301,صابر,المشاولة,2003-03-29,كلية الصيدلة,بنغازي,0916833219
20258302,غيداء,فصيل,2000-03-05,كلية التربية,طرابلس,0929157714
20258303,شفيع,الحجار,2001-11-11,كلية الزراعة,المرج,0927175264
20258304,تولين,آل معيض,1999-05-11,كلية الزراعة,طرابلس,0919187933
20258305,قائد,المهيدب,1999-09-09,كلية التربية,البيضاء,0915132856
20258306,سبأ,آل علي,2001-10-16,كلية الصيدلة,البيضاء,0917922119
20258307,أفراح,آل عطفة,2007-03-06,كلية الزراعة,طرابلس,0924607909
20258308,فيصل,العقيل,2001-04-26,كلية التربية,البيضاء,0915275383
20258309,زبير,آل خضير,2004-09-09,كلية الصيدلة,القبة,0913792165
20258310,عاطف,آل محمد بن علي بن جماز,2004-01-30,كلية الصيدلة,بنغازي,0924800898
20258311,منصور,آل العسكري,2003-06-22,كلية التربية,بنغازي,0911167709
20258312,رامز,آل جعفر,2001-02-27,كلية الصيدلة,المرج,0912620860
20258313,وفيق,بن لادن,2004-11-22,كلية الهندسة,المرج,0928868748
20258314,هيثم,الراشد,2004-11-18,كلية التربية,القبة,0926714294
20258315,ميسون,آل معيض,2000-08-22,كلية الهندسة,البيضاء,0923523997
20258316,ماذى,الجفالي,2005-12-16,كلية الصيدلة,المرج,0924870354
20258317,شادن,حجار,2004-04-21,كلية الزراعة,البيضاء,0916641545
20258318,نصري,الراشد,2004-10-02,كلية الصيدلة,البيضاء,0917736533
20258319,رائف,المهنا,2000-05-10,كلية الصيدلة,المرج,0917379114
20258320,جنى,بن لادن,2002-01-14,كلية الزراعة,بنغازي,0926498243
20258321,عمير,العقيل,2000-12-12,كلية الصيدلة,المرج,0929236147
20258322,ناهد,الراشد,2004-07-22,كلية الزراعة,المرج,0915421767
20258323,جوين,الجابر,2002-08-16,كلية التربية,القبة,0928116737
20258324,رحيب,الراشد,2005-08-24,كلية الزراعة,بنغازي,0914505798
20258325,قصيد,الراشد,2003-09-12,كلية الصيدلة,بنغازي,0926576547
20258326,خطيب,آل سلطان,2006-01-04,كلية الصيدلة,طرابلس,0929451033
20258327,كمال,آل العسكري,2000-08-17,كلية الصيدلة,القبة,0917518576
20258328,هلال,آل مقطة,1999-09-27,كلية التربية,القبة,0923950961
20258329,مؤنس,آل العسكري,2006-09-10,كلية التربية,البيضاء,0928099582
20258330,عرفات,آل بن ظافر,2005-12-22,كلية الصيدلة,المرج,0917240092
20258331,سرور,العجلان,2000-10-03,كلية الزراعة,طرابلس,0927899557
20258332,قصي,آل العسكري,2007-04-24,كلية الصيدلة,القبة,0926261143
20258333,بنان,الحجار,2006-11-10,كلية الزراعة,بنغازي,0923035512
20258334,ظريف,العجلان,2003-03-11,كلية الزراعة,البيضاء,0919036701
20258335,سليمان,آل حسين,2003-12-26,كلية الصيدلة,طرابلس,0927218637
20258336,جليل,آل عواض,1999-09-10,كلية الصيدلة,بنغازي,0912369100
20258337,شهد,العجلان,2002-08-13,كلية الزراعة,طرابلس,0919583141
20258338,رابح,مهنا,1999-10-03,كلية التربية,بنغازي,0929617840
20258339,ناجي,شربتلي,2004-05-19,كلية الزراعة,المرج,0913932088
20258340,منتصر,آل العسكري,2003-06-16,كلية التربية,بنغازي,0921443026
20258341,وثّاب,آل معيض,2005-06-17,كلية الهندسة,القبة,0924541270
20258342,يانع,الجفالي,2004-03-29,كلية التربية,بنغازي,0914739134
20258343,يافع,آل رفيع,2007-07-01,كلية الزراعة,المرج,0922525695
20258344,أغاريد,المغاولة,2006-07-14,كلية الزراعة,بنغازي,0923094836
20258345,نسيب,آل معيض,2001-01-27,كلية الزراعة,البيضاء,0916739659
20258346,ناجي,مهنا,2003-07-31,كلية التربية,القبة,0924309110
20258347,عبد الجليل,مهنا,2000-11-04,كلية الصيدلة,بنغازي,0927178621
20258348,صامد,آل عطفة,1999-09-22,كلية الزراعة,القبة,0919167944
20258349,زهدي,حنبولي,2006-07-12,كلية الزراعة,بنغازي,0923696905
20258350,ليث,آل بن لافي,2006-04-28,كلية الصيدلة,المرج,0916964053
20258351,شريف,آل معيض,2006-12-27,كلية الهندسة,البيضاء,0922463780
20258352,مايا,آل الشيخ,1999-12-21,كلية التربية,طرابلس,0921483945
20258353,رامح,المغاولة,2007-05-21,كلية الصيدلة,المرج,0918497353
20258354,زهرة,آل عواض,2006-10-11,كلية الزراعة,طرابلس,0919560121
20258355,تقي,المهيدب,2003-10-28,كلية الصيدلة,طرابلس,0911895447
20258356,خاشعة,الجابر,2001-03-23,كلية الزراعة,طرابلس,0918319028
20258357,زكية,آل بن لافي,2001-10-28,كلية الزراعة,بنغازي,0926518871
20258358,كمال,آل بن لافي,1999-05-27,كلية التربية,القبة,0921591585
20258359,ناصيف,العقيل,2001-07-21,كلية الهندسة,البيضاء,0912453325
20258360,طائف,بن لادن,2001-01-28,كلية التربية,القبة,0926279750
20258361,حسين,آل بن ظافر,2001-02-16,كلية التربية,المرج,0927754352
20258362,لمّاح,العليان,2008-01-28,كلية الصيدلة,القبة,0928586000
20258363,مادلين,المشاولة,2003-10-21,كلية الصيدلة,طرابلس,0916475476
20258364,مُتعب,كانو,2006-11-08,كلية الزراعة,طرابلس,0922898519
20258365,سهيل,العجلان,2001-12-03,كلية الصيدلة,البيضاء,0925069374
20258366,طائل,آل مقطة,2007-08-22,كلية التربية,بنغازي,0926202001
20258367,حسنين,آل خضير,2002-03-27,كلية الزراعة,طرابلس,0925480426
20258368,رافع,حنبولي,2006-08-31,كلية الصيدلة,المرج,0919480591
20258369,دليل,بن لادن,2004-11-07,كلية الزراعة,المرج,0926556037
20258370,ذكي,آل الشيخ,2006-03-25,كلية الزراعة,طرابلس,0919267765
20258371,هنادي,آل قصير,2005-08-05,كلية الهندسة,بنغازي,0929151194
20258372,بيلسان,آل عايض,2000-08-17,كلية الزراعة,طرابلس,0921581518
20258373,معتوق,الحكير,2007-10-07,كلية الصيدلة,القبة,0929314777
20258374,واصل,المهيدب,1999-09-29,كلية الهندسة,القبة,0917367816
20258375,عبد المجيد,الراشد,2006-03-11,كلية الصيدلة,المرج,0912845367
20258376,مأمون,آل سلطان,2005-10-30,كلية الصيدلة,القبة,0929916653
20258377,طائف,آل علي,2006-07-13,كلية الصيدلة,القبة,0923873482
20258378,علاء,مهنا,2003-08-03,كلية الزراعة,طرابلس,0929464488
20258379,طالب,العليان,2001-09-28,كلية الصيدلة,القبة,0912989022
20258380,صدقي,حنبولي,2001-05-23,كلية التربية,القبة,0914204048
20258381,هاشم,آل رفيع,2001-12-16,كلية الزراعة,القبة,0913428940
20258382,هايدي,آل خضير,2001-08-09,كلية الصيدلة,البيضاء,0924019744
20258383,فايد,آل بن ظافر,2004-11-12,كلية الزراعة,البيضاء,0911686655
20258384,جدير,أبا الخيل,1999-04-19,كلية الزراعة,القبة,0929520187
20258385,نسيب,آل بن ظافر,2006-02-26,كلية التربية,البيضاء,0917898024
20258386,قطب,الجابر,2000-04-02,كلية الزراعة,البيضاء,0928567426
20258387,ذريع,بن لادن,2003-04-19,كلية الصيدلة,القبة,0914412397
20258388,ليساء,آل علي,2005-11-22,كلية التربية,بنغازي,0916742504
20258389,طيّع,آل معيض,2004-03-10,كلية التربية,القبة,0922836660
20258390,ماجد,آل قصير,2001-01-07,كلية التربية,القبة,0916214259
20258391,نبيه,آل علي,1999-06-11,كلية الصيدلة,بنغازي,0915416706
20258392,ظافر,حنبولي,2001-09-08,كلية الصيدلة,البيضاء,0921786023
20258393,مرتقي,المشاولة,2006-08-28,كلية الزراعة,القبة,0927266357
20258394,مايا,آل بن لافي,2002-06-09,كلية الزراعة,البيضاء,0925119454
20258395,عبد الرّؤوف,الدباغ,2005-02-28,كلية الصيدلة,طرابلس,0914366810
20258396,جوليا,الخرافي,2000-05-03,كلية الصيدلة,طرابلس,0912698360
20258397,جوين,الدباغ,2004-05-11,كلية الزراعة,طرابلس,0912788265
20258398,منيف,آل العسكري,2006-04-06,كلية الهندسة,المرج,0919981929
20258399,حاتم,آل جعفر,2004-08-21,كلية الصيدلة,البيضاء,0929465329
20258400,بلند,آل علي,2001-02-13,كلية الزراعة,بنغازي,0925812200
20258401,كسّاب,المشاولة,2004-04-14,كلية الزراعة,القبة,0913941634
20258402,بلند,بن لادن,2002-12-26,كلية الزراعة,المرج,0917040997
20258403,سامر,المغاولة,2002-12-17,كلية التربية,القبة,0917029748
20258404,ميرا,آل قصير,2001-08-13,كلية الصيدلة,المرج,0922544480
20258405,ملهم,المشاولة,1999-09-07,كلية الزراعة,بنغازي,0915127268
20258406,زين,الشايع,2001-11-02,كلية الصيدلة,المرج,0929068402
20258407,جعفر,آل جعفر,2000-07-08,كلية الزراعة,البيضاء,0915961450
20258408,هنادي,آل محمد بن علي بن جماز,2000-08-12,كلية الصيدلة,البيضاء,0918383377
20258409,عمران,المهيدب,2003-11-20,كلية الصيدلة,طرابلس,0919038983
20258410,مُناضل,بن لادن,2008-01-26,كلية الزراعة,طرابلس,0916347463
20258411,سامي,الحجار,2001-02-19,كلية التربية,طرابلس,0916075194
20258412,عالية,آل صفوان,2005-12-18,كلية الصيدلة,المرج,0921296435
20258413,عبد التّواب,المشاولة,2001-07-01,كلية الهندسة,المرج,0915368935
20258414,واصف,الحكير,2006-09-23,كلية الصيدلة,القبة,0927098708
20258415,مرزوق,آل بن ظافر,2004-04-02,كلية الصيدلة,بنغازي,0917360386
20258416,شريف,شربتلي,2004-07-30,كلية الصيدلة,البيضاء,0914686343
20258417,حكيم,فصيل,1999-08-09,كلية الزراعة,طرابلس,0911417271
20258418,رشيد,حنبولي,2001-06-30,كلية الزراعة,البيضاء,0929830570
20258419,مالك,العقيل,2006-05-16,كلية التربية,المرج,0916900293
20258420,ناصيف,آل صفوان,2006-08-25,كلية الزراعة,البيضاء,0924787902
20258421,يونس,آل سعود,2005-01-30,كلية الزراعة,بنغازي,0913697283
20258422,رابح,المغاولة,1999-07-18,كلية الهندسة,القبة,0916864216
20258423,فيّاض,مهنا,2005-03-11,كلية الصيدلة,طرابلس,0913475723
20258424,وضّاح,آل العسكري,2006-02-22,كلية الصيدلة,المرج,0923498441
20258425,شوقي,مهنا,2002-08-31,كلية الصيدلة,البيضاء,0913070472
20258426,رستم,آل جعفر,1999-09-17,كلية الصيدلة,البيضاء,0914518386
20258427,نصر,الحكير,2001-09-08,كلية الهندسة,بنغازي,0924261148
20258428,فادي,آل سعود,2000-10-04,كلية الزراعة,القبة,0917247670
20258429,جرّاح,آل عطفة,2006-08-24,كلية الصيدلة,المرج,0928397703
20258430,سهوان,العقيل,2002-05-04,كلية الزراعة,القبة,0922787704
20258431,روعة,آل الشيخ,2001-05-03,كلية الزراعة,طرابلس,0923126965
20258432,زين,شربتلي,2005-07-19,كلية الهندسة,طرابلس,0922645246
20258433,مُنير,آل الشيخ,2004-04-14,كلية الزراعة,طرابلس,0911886285
20258434,قدري,آل محمد بن علي بن جماز,2000-08-24,كلية الصيدلة,المرج,0924443945
20258435,عدلي,العليان,2006-09-02,كلية الصيدلة,القبة,0924709808
20258436,قدري,الشايع,2000-03-23,كلية الزراعة,القبة,0928394628
20258437,حسيب,آل محمد بن علي بن جماز,2007-04-12,كلية التربية,المرج,0917720695
20258438,ظهير,شربتلي,2007-03-14,كلية الزراعة,طرابلس,0923047931
20258439,حارث,المغاولة,2000-06-02,كلية الزراعة,طرابلس,0917422786
20258440,رضي,الراشد,2004-07-29,كلية الصيدلة,القبة,0918286380
20258441,فكري,آل الشيخ,2006-06-22,كلية الهندسة,طرابلس,0917404761
20258442,عائد,آل رفيع,2004-01-06,كلية الصيدلة,المرج,0913813214
20258443,فتحي,آل بن ظافر,2001-11-09,كلية الزراعة,طرابلس,0911828029
20258444,حمزة,آل العسكري,2005-01-15,كلية الصيدلة,البيضاء,0925869529
20258445,عطاء,المهنا,2002-09-29,كلية التربية,القبة,0919230559
20258446,همام,آل محمد بن علي بن جماز,2005-01-05,كلية التربية,المرج,0928916160
20258447,لهفان,بن لادن,2006-05-19,كلية الصيدلة,البيضاء,0915696594
20258448,نوف,الحجار,2007-12-09,كلية الهندسة,المرج,0915105662
20258449,طائف,أبو داوود,2005-09-05,كلية الصيدلة,القبة,0928630911
20258450,مسعود,آل العسكري,2006-02-02,كلية الهندسة,القبة,0921723211
20258451,ماجد,شربتلي,2001-01-15,كلية الصيدلة,بنغازي,0923199328
20258452,ميمون,آل عطفة,2007-10-30,كلية الهندسة,بنغازي,0926638653
20258453,نيازي,آل سعود,1999-09-23,كلية التربية,بنغازي,0922773008
20258454,داهي,حجار,2000-05-19,كلية الزراعة,بنغازي,0929194167
20258455,أغاريد,كانو,2004-08-07,كلية الهندسة,البيضاء,0916149901
20258456,غيداء,الحكير,2000-03-27,كلية الزراعة,بنغازي,0924065351
20258457,عاقل,العجلان,2000-03-30,كلية التربية,البيضاء,0918278965
20258458,ممتاز,أبو داوود,2005-06-01,كلية الهندسة,بنغازي,0914404671
20258459,بوران,آل سعود,2002-04-09,كلية التربية,المرج,0924911245
20258460,فطين,المهنا,2001-02-16,كلية الهندسة,القبة,0925330686
20258461,منسي,آل معيض,2004-08-02,كلية التربية,القبة,0912350872
20258462,داوود,آل خضير,2003-10-21,كلية الهندسة,المرج,0928250578
20258463,مخلص,العجلان,2000-12-18,كلية الزراعة,طرابلس,0923300665
20258464,راتب,آل محمد بن علي بن جماز,2005-02-12,كلية الزراعة,البيضاء,0925697216
20258465,حفيظ,آل عواض,2005-12-21,كلية الصيدلة,طرابلس,0923446796
20258466,خليفة,حجار,2001-02-21,كلية الصيدلة,بنغازي,0918907716
20258467,خضر,الراشد,2006-12-24,كلية الهندسة,المرج,0929998737
20258468,نائل,الحجار,2003-07-24,كلية الزراعة,طرابلس,0915491826
20258469,محفوظ,الجفالي,2000-03-20,كلية الصيدلة,البيضاء,0916714005
20258470,منصور,مهنا,2006-05-25,كلية الصيدلة,طرابلس,0914509782
20258471,لهفان,آل الشيخ,2002-08-24,كلية الصيدلة,البيضاء,0929079671
20258472,رازي,أبو داوود,2006-05-31,كلية الزراعة,بنغازي,0918239116
20258473,ناردين,العقيل,2004-05-16,كلية التربية,القبة,0924305126
20258474,عبد الجليل,حنبولي,2007-12-26,كلية الزراعة,البيضاء,0912032804
20258475,قنوع,مهنا,2003-01-06,كلية الزراعة,طرابلس,0926117075
20258476,ثابت,آل علي,2006-01-13,كلية الصيدلة,طرابلس,0911477512
20258477,حكيم,شربتلي,1999-10-14,كلية التربية,القبة,0928201030
20258478,حسيب,آل العسكري,2003-07-17,كلية التربية,بنغازي,0929852682
20258479,هيمان,العليان,2002-10-18,كلية الزراعة,بنغازي,0916509287
20258480,وصاف,آل عواض,2005-07-27,كلية الصيدلة,المرج,0925318635
20258481,أزهار,العجلان,2003-12-27,كلية الزراعة,القبة,0919066483
20258482,عتاب,الحكير,2002-11-23,كلية الصيدلة,بنغازي,0923666575
20258483,نشوة,العقيل,2001-09-30,كلية التربية,المرج,0916740978
20258484,مهنّد,شربتلي,1999-04-14,كلية الهندسة,المرج,0922023735
20258485,فداء,الجابر,2006-05-01,كلية الزراعة,القبة,0913129670
20258486,عبد الخالق,آل خضير,2004-02-21,كلية الزراعة,القبة,0928713246
20258487,حاتم,كانو,2001-06-26,كلية الزراعة,بنغازي,0922461007
20258488,مجد,مهنا,2003-12-31,كلية الزراعة,المرج,0929660877
20258489,رؤوف,أبو داوود,2004-01-31,كلية الهندسة,المرج,0925025311
20258490,يعرب,آل عايض,2005-02-23,كلية التربية,البيضاء,0929242090
20258491,أناهيد,الدباغ,2003-03-17,كلية الصيدلة,طرابلس,0926140241
20258492,راسم,حنبولي,2004-07-12,كلية الهندسة,المرج,0916785021
20258493,شاطر,بن لادن,2005-12-26,كلية الزراعة,بنغازي,0915534049
20258494,عبد القادر,آل علي,2001-09-11,كلية التربية,البيضاء,0923542860
20258495,ضياء الدّين,الجابر,2002-07-24,كلية الهندسة,البيضاء,0921359267
20258496,ريف,بقشان,2004-07-10,كلية التربية,طرابلس,0914392862
20258497,رشيد,بقشان,2000-07-22,كلية الصيدلة,طرابلس,0915152745
20258498,أزهار,كانو,2005-12-29,كلية التربية,المرج,0918971882
20258499,كسّاب,آل جعفر,2002-11-11,كلية الهندسة,طرابلس,0917227806
20258500,كليم,آل الشيخ,2000-04-20,كلية الزراعة,المرج,0929561801
20258501,طيّع,الشايع,2001-10-18,كلية الزراعة,البيضاء,0913978187
20258502,غالي,الجابر,2005-10-08,كلية التربية,طرابلس,0924620352
20258503,سبأ,الجابر,2005-04-29,كلية التربية,القبة,0925279543
20258504,كارم,آل جعفر,2007-05-26,كلية الزراعة,طرابلس,0915940889
20258505,سعيد,الجفالي,2006-08-08,كلية الصيدلة,بنغازي,0926092494
20258506,كنار,آل العسكري,2003-01-23,كلية التربية,بنغازي,0922709966
20258507,شهد,آل رفيع,2001-05-21,كلية الصيدلة,بنغازي,0928063047
20258508,ميمون,بقشان,2007-03-29,كلية الزراعة,القبة,0911406816
20258509,آيات,الخرافي,2002-06-28,كلية الصيدلة,المرج,0921265726
20258510,فخري,الحجار,2004-05-29,كلية الزراعة,طرابلس,0917410215
20258511,عبد السّميع,آل قصير,1999-05-18,كلية الصيدلة,طرابلس,0919947983
20258512,زاخر,مهنا,2000-02-18,كلية التربية,طرابلس,0913786743
20258513,كاظم,آل صفوان,2003-08-17,كلية الزراعة,بنغازي,0915421181
20258514,فوزي,آل مقطة,1999-07-04,كلية الزراعة,البيضاء,0928728338
20258515,طامح,آل علي,2003-01-24,كلية الهندسة,القبة,0914559002
20258516,جدير,الجفالي,2003-05-09,كلية الصيدلة,البيضاء,0918931422
20258517,صائب,الدباغ,2001-11-21,كلية الصيدلة,المرج,0916175140
20258518,معين,آل صفوان,2007-08-23,كلية التربية,القبة,0928726901
20258519,زايد,فصيل,2008-03-01,كلية الصيدلة,المرج,0929133782
20258520,فالح,أبا الخيل,2006-12-13,كلية الصيدلة,طرابلس,0922770399
20258521,سرور,آل خضير,2005-06-23,كلية التربية,البيضاء,0917986351
20258522,عاصم,مهنا,2006-02-14,كلية الزراعة,بنغازي,0912749758
